"Crime","State/UT","Year","Count"
"Robbery","Puducherry","2010",0
"Robbery","Punjab","2010",0
"Robbery","Rajasthan","2010",0
"Robbery","Sikkim","2010",0
"Robbery","Tamil Nadu","2010",3
"Robbery","Tripura","2010",0
"Robbery","Uttar Pradesh","2010",6
"Robbery","Uttarakhand","2010",1
"Robbery","West Bengal","2010",0
"SC/ST (POA) Act","A&N Islands","2010",0
"SC/ST (POA) Act","Andhra Pradesh","2010",1509
"SC/ST (POA) Act","Arunachal Pradesh","2010",0
"SC/ST (POA) Act","Assam","2010",1
"SC/ST (POA) Act","Bihar","2010",2548
"SC/ST (POA) Act","Chandigarh","2010",0
"SC/ST (POA) Act","Chhattisgarh","2010",1
"SC/ST (POA) Act","D&N Haveli","2010",0
"SC/ST (POA) Act","Daman & Diu","2010",0
"SC/ST (POA) Act","Delhi UT","2010",16
"SC/ST (POA) Act","Goa","2010",1
"SC/ST (POA) Act","Gujarat","2010",220
"SC/ST (POA) Act","Haryana","2010",131
"SC/ST (POA) Act","Himachal Pradesh","2010",72
"SC/ST (POA) Act","Jammu & Kashmir","2010",0
"SC/ST (POA) Act","Jharkhand","2010",245
"SC/ST (POA) Act","Karnataka","2010",1292
"SC/ST (POA) Act","Kerala","2010",35
"SC/ST (POA) Act","Lakshadweep","2010",0
"SC/ST (POA) Act","Madhya Pradesh","2010",13
"SC/ST (POA) Act","Maharashtra","2010",319
"SC/ST (POA) Act","Manipur","2010",0
"SC/ST (POA) Act","Meghalaya","2010",0
"SC/ST (POA) Act","Mizoram","2010",0
"SC/ST (POA) Act","Nagaland","2010",0
"SC/ST (POA) Act","Odisha","2010",1224
"SC/ST (POA) Act","Puducherry","2010",2
"SC/ST (POA) Act","Punjab","2010",50
"SC/ST (POA) Act","Rajasthan","2010",103
"SC/ST (POA) Act","Sikkim","2010",1
"SC/ST (POA) Act","Tamil Nadu","2010",1255
"SC/ST (POA) Act","Tripura","2010",1
"SC/ST (POA) Act","Uttar Pradesh","2010",1328
"SC/ST (POA) Act","Uttarakhand","2010",25
"SC/ST (POA) Act","West Bengal","2010",27
"Total Crimes against SCs","A&N Islands","2010",0
"Total Crimes against SCs","Andhra Pradesh","2010",4321
"Total Crimes against SCs","Arunachal Pradesh","2010",0
"Total Crimes against SCs","Assam","2010",7
"Total Crimes against SCs","Bihar","2010",3516
"Total Crimes against SCs","Chandigarh","2010",0
"Total Crimes against SCs","Chhattisgarh","2010",271
"Total Crimes against SCs","D&N Haveli","2010",0
"Total Crimes against SCs","Daman & Diu","2010",0
"Total Crimes against SCs","Delhi UT","2010",16
"Total Crimes against SCs","Goa","2010",1
"Total Crimes against SCs","Gujarat","2010",1008
"Total Crimes against SCs","Haryana","2010",380
"Total Crimes against SCs","Himachal Pradesh","2010",101
"Total Crimes against SCs","Jammu & Kashmir","2010",1
"Total Crimes against SCs","Jharkhand","2010",577
"Total Crimes against SCs","Karnataka","2010",2505
"Total Crimes against SCs","Kerala","2010",583
"Total Crimes against SCs","Lakshadweep","2010",0
"Total Crimes against SCs","Madhya Pradesh","2010",3374
"Total Crimes against SCs","Maharashtra","2010",1132
"Total Crimes against SCs","Manipur","2010",0
"Total Crimes against SCs","Meghalaya","2010",0
"Total Crimes against SCs","Mizoram","2010",0
"Total Crimes against SCs","Nagaland","2010",0
"Total Crimes against SCs","Odisha","2010",1710
"Total Crimes against SCs","Puducherry","2010",31
"Total Crimes against SCs","Punjab","2010",115
"Total Crimes against SCs","Rajasthan","2010",4979
"Total Crimes against SCs","Sikkim","2010",3
"Total Crimes against SCs","Tamil Nadu","2010",1631
"Total Crimes against SCs","Tripura","2010",11
"Total Crimes against SCs","Uttar Pradesh","2010",6272
"Total Crimes against SCs","Uttarakhand","2010",35
"Total Crimes against SCs","West Bengal","2010",63
"Arson","A&N Islands","2011",0
"Arson","Andhra Pradesh","2011",14
"Arson","Arunachal Pradesh","2011",0
"Arson","Assam","2011",0
"Arson","Bihar","2011",13
"Arson","Chandigarh","2011",0
"Arson","Chhattisgarh","2011",0
"Arson","D&N Haveli","2011",0
"Arson","Daman & Diu","2011",0
"Arson","Delhi UT","2011",0
"Arson","Goa","2011",0
"Arson","Gujarat","2011",10
"Arson","Haryana","2011",6
"Arson","Himachal Pradesh","2011",0
"Arson","Jammu & Kashmir","2011",0
"Arson","Jharkhand","2011",0
"Arson","Karnataka","2011",1
"Arson","Kerala","2011",2
"Arson","Lakshadweep","2011",0
"Arson","Madhya Pradesh","2011",28
"Arson","Maharashtra","2011",7
"Arson","Manipur","2011",0
"Arson","Meghalaya","2011",0
"Arson","Mizoram","2011",0
"Arson","Nagaland","2011",0
"Arson","Odisha","2011",17
"Arson","Puducherry","2011",0
"Arson","Punjab","2011",0
"Arson","Rajasthan","2011",28
"Arson","Sikkim","2011",0
"Arson","Tamil Nadu","2011",4
"Arson","Tripura","2011",0
"Arson","Uttar Pradesh","2011",39
"Arson","Uttarakhand","2011",0
"Arson","West Bengal","2011",0
"Dacoity","A&N Islands","2011",0
"Dacoity","Andhra Pradesh","2011",1
"Dacoity","Arunachal Pradesh","2011",0
"Dacoity","Assam","2011",0
"Dacoity","Bihar","2011",3
"Dacoity","Chandigarh","2011",0
"Dacoity","Chhattisgarh","2011",0
"Dacoity","D&N Haveli","2011",0
"Dacoity","Daman & Diu","2011",0
"Dacoity","Delhi UT","2011",0
"Dacoity","Goa","2011",0
"Dacoity","Gujarat","2011",9
"Dacoity","Haryana","2011",1
"Dacoity","Himachal Pradesh","2011",0
"Dacoity","Jammu & Kashmir","2011",0
"Dacoity","Jharkhand","2011",1
"Dacoity","Karnataka","2011",0
"Dacoity","Kerala","2011",0
"Dacoity","Lakshadweep","2011",0
"Dacoity","Madhya Pradesh","2011",1
"Dacoity","Maharashtra","2011",16
"Dacoity","Manipur","2011",0
"Dacoity","Meghalaya","2011",0
"Dacoity","Mizoram","2011",0
"Dacoity","Nagaland","2011",0
"Dacoity","Odisha","2011",1
"Dacoity","Puducherry","2011",0
"Dacoity","Punjab","2011",0
"Dacoity","Rajasthan","2011",0
"Dacoity","Sikkim","2011",0
"Dacoity","Tamil Nadu","2011",0
"Dacoity","Tripura","2011",0
"Dacoity","Uttar Pradesh","2011",3
"Dacoity","Uttarakhand","2011",0
"Dacoity","West Bengal","2011",0
"Hurt","A&N Islands","2011",0
"Hurt","Andhra Pradesh","2011",708
"Hurt","Arunachal Pradesh","2011",0
"Hurt","Assam","2011",0
"Hurt","Bihar","2011",355
"Hurt","Chandigarh","2011",0
"Hurt","Chhattisgarh","2011",82
"Hurt","D&N Haveli","2011",0
"Hurt","Daman & Diu","2011",0
"Hurt","Delhi UT","2011",0
"Hurt","Goa","2011",0
"Hurt","Gujarat","2011",279
"Hurt","Haryana","2011",28
"Hurt","Himachal Pradesh","2011",0
"Hurt","Jammu & Kashmir","2011",0
"Hurt","Jharkhand","2011",123
"Hurt","Karnataka","2011",182
"Hurt","Kerala","2011",293
"Hurt","Lakshadweep","2011",0
"Hurt","Madhya Pradesh","2011",900
"Hurt","Maharashtra","2011",84
"Hurt","Manipur","2011",0
"Hurt","Meghalaya","2011",0
"Hurt","Mizoram","2011",0
"Hurt","Nagaland","2011",0
"Hurt","Odisha","2011",127
"Hurt","Puducherry","2011",0
"Hurt","Punjab","2011",27
"Hurt","Rajasthan","2011",510
"Hurt","Sikkim","2011",2
"Hurt","Tamil Nadu","2011",206
"Hurt","Tripura","2011",10
"Hurt","Uttar Pradesh","2011",320
"Hurt","Uttarakhand","2011",4
"Hurt","West Bengal","2011",7
"Kidnapping & Abduction","A&N Islands","2011",0
"Kidnapping & Abduction","Andhra Pradesh","2011",19
"Kidnapping & Abduction","Arunachal Pradesh","2011",0
"Kidnapping & Abduction","Assam","2011",0
"Kidnapping & Abduction","Bihar","2011",29
"Kidnapping & Abduction","Chandigarh","2011",0
"Kidnapping & Abduction","Chhattisgarh","2011",1
"Kidnapping & Abduction","D&N Haveli","2011",0
"Kidnapping & Abduction","Daman & Diu","2011",0
"Kidnapping & Abduction","Delhi UT","2011",0
"Kidnapping & Abduction","Goa","2011",0
"Kidnapping & Abduction","Gujarat","2011",35
"Kidnapping & Abduction","Haryana","2011",18
"Kidnapping & Abduction","Himachal Pradesh","2011",0
"Kidnapping & Abduction","Jammu & Kashmir","2011",0
"Kidnapping & Abduction","Jharkhand","2011",11
"Kidnapping & Abduction","Karnataka","2011",11
"Kidnapping & Abduction","Kerala","2011",6
"Kidnapping & Abduction","Lakshadweep","2011",0
"Kidnapping & Abduction","Madhya Pradesh","2011",62
"Kidnapping & Abduction","Maharashtra","2011",12
"Kidnapping & Abduction","Manipur","2011",0
"Kidnapping & Abduction","Meghalaya","2011",0
"Kidnapping & Abduction","Mizoram","2011",0
"Kidnapping & Abduction","Nagaland","2011",0
"Kidnapping & Abduction","Odisha","2011",5
"Kidnapping & Abduction","Puducherry","2011",0
"Kidnapping & Abduction","Punjab","2011",2
"Kidnapping & Abduction","Rajasthan","2011",30
"Kidnapping & Abduction","Sikkim","2011",1
"Kidnapping & Abduction","Tamil Nadu","2011",7
"Kidnapping & Abduction","Tripura","2011",3
"Kidnapping & Abduction","Uttar Pradesh","2011",363
"Kidnapping & Abduction","Uttarakhand","2011",1
"Kidnapping & Abduction","West Bengal","2011",0
"Murder","A&N Islands","2011",0
"Murder","Andhra Pradesh","2011",64
"Murder","Arunachal Pradesh","2011",0
"Murder","Assam","2011",0
"Murder","Bihar","2011",29
"Murder","Chandigarh","2011",0
"Murder","Chhattisgarh","2011",2
"Murder","D&N Haveli","2011",0
"Murder","Daman & Diu","2011",0
"Murder","Delhi UT","2011",0
"Murder","Goa","2011",0
"Murder","Gujarat","2011",12
"Murder","Haryana","2011",14
"Murder","Himachal Pradesh","2011",1
"Murder","Jammu & Kashmir","2011",0
"Murder","Jharkhand","2011",4
"Murder","Karnataka","2011",31
"Murder","Kerala","2011",3
"Murder","Lakshadweep","2011",0
"Murder","Madhya Pradesh","2011",99
"Murder","Maharashtra","2011",26
"Murder","Manipur","2011",0
"Murder","Meghalaya","2011",0
"Murder","Mizoram","2011",0
"Murder","Nagaland","2011",0
"Murder","Odisha","2011",13
"Murder","Puducherry","2011",0
"Murder","Punjab","2011",5
"Murder","Rajasthan","2011",51
"Murder","Sikkim","2011",0
"Murder","Tamil Nadu","2011",29
"Murder","Tripura","2011",1
"Murder","Uttar Pradesh","2011",286
"Murder","Uttarakhand","2011",3
"Murder","West Bengal","2011",0
"Other Crimes Against SCs","A&N Islands","2011",0
"Other Crimes Against SCs","Andhra Pradesh","2011",1630
"Other Crimes Against SCs","Arunachal Pradesh","2011",0
"Other Crimes Against SCs","Assam","2011",0
"Other Crimes Against SCs","Bihar","2011",138
"Other Crimes Against SCs","Chandigarh","2011",1
"Other Crimes Against SCs","Chhattisgarh","2011",127
"Other Crimes Against SCs","D&N Haveli","2011",1
"Other Crimes Against SCs","Daman & Diu","2011",0
"Other Crimes Against SCs","Delhi UT","2011",4
"Other Crimes Against SCs","Goa","2011",2
"Other Crimes Against SCs","Gujarat","2011",460
"Other Crimes Against SCs","Haryana","2011",135
"Other Crimes Against SCs","Himachal Pradesh","2011",3
"Other Crimes Against SCs","Jammu & Kashmir","2011",0
"Other Crimes Against SCs","Jharkhand","2011",200
"Other Crimes Against SCs","Karnataka","2011",882
"Other Crimes Against SCs","Kerala","2011",291
"Other Crimes Against SCs","Lakshadweep","2011",0
"Other Crimes Against SCs","Madhya Pradesh","2011",1819
"Other Crimes Against SCs","Maharashtra","2011",577
"Other Crimes Against SCs","Manipur","2011",0
"Other Crimes Against SCs","Meghalaya","2011",0
"Other Crimes Against SCs","Mizoram","2011",0
"Other Crimes Against SCs","Nagaland","2011",0
"Other Crimes Against SCs","Odisha","2011",0
"Other Crimes Against SCs","Puducherry","2011",2
"Other Crimes Against SCs","Punjab","2011",22
"Other Crimes Against SCs","Rajasthan","2011",4239
"Other Crimes Against SCs","Sikkim","2011",4
"Other Crimes Against SCs","Tamil Nadu","2011",107
"Other Crimes Against SCs","Tripura","2011",4
"Other Crimes Against SCs","Uttar Pradesh","2011",4296
"Other Crimes Against SCs","Uttarakhand","2011",0
"Other Crimes Against SCs","West Bengal","2011",14
"Protection of Civil Rights Act","A&N Islands","2011",0
"Protection of Civil Rights Act","Andhra Pradesh","2011",10
"Protection of Civil Rights Act","Arunachal Pradesh","2011",0
"Protection of Civil Rights Act","Assam","2011",0
"Protection of Civil Rights Act","Bihar","2011",0
"Protection of Civil Rights Act","Chandigarh","2011",0
"Protection of Civil Rights Act","Chhattisgarh","2011",0
"Protection of Civil Rights Act","D&N Haveli","2011",0
"Protection of Civil Rights Act","Daman & Diu","2011",0
"Protection of Civil Rights Act","Delhi UT","2011",0
"Protection of Civil Rights Act","Goa","2011",0
"Protection of Civil Rights Act","Gujarat","2011",2
"Protection of Civil Rights Act","Haryana","2011",0
"Protection of Civil Rights Act","Himachal Pradesh","2011",3
"Protection of Civil Rights Act","Jammu & Kashmir","2011",1
"Protection of Civil Rights Act","Jharkhand","2011",0
"Protection of Civil Rights Act","Karnataka","2011",8
"Protection of Civil Rights Act","Kerala","2011",1
"Protection of Civil Rights Act","Lakshadweep","2011",0
"Protection of Civil Rights Act","Madhya Pradesh","2011",0
"Protection of Civil Rights Act","Maharashtra","2011",10
"Protection of Civil Rights Act","Manipur","2011",0
"Protection of Civil Rights Act","Meghalaya","2011",0
"Protection of Civil Rights Act","Mizoram","2011",0
"Protection of Civil Rights Act","Nagaland","2011",0
"Protection of Civil Rights Act","Odisha","2011",0
"Protection of Civil Rights Act","Puducherry","2011",15
"Protection of Civil Rights Act","Punjab","2011",0
"Protection of Civil Rights Act","Rajasthan","2011",5
"Protection of Civil Rights Act","Sikkim","2011",0
"Protection of Civil Rights Act","Tamil Nadu","2011",12
"Protection of Civil Rights Act","Tripura","2011",0
"Protection of Civil Rights Act","Uttar Pradesh","2011",0
"Protection of Civil Rights Act","Uttarakhand","2011",0
"Protection of Civil Rights Act","West Bengal","2011",0
"Rape","A&N Islands","2011",0
"Rape","Andhra Pradesh","2011",131
"Rape","Arunachal Pradesh","2011",0
"Rape","Assam","2011",0
"Rape","Bihar","2011",29
"Rape","Chandigarh","2011",0
"Rape","Chhattisgarh","2011",40
"Rape","D&N Haveli","2011",0
"Rape","Daman & Diu","2011",0
"Rape","Delhi UT","2011",0
"Rape","Goa","2011",0
"Rape","Gujarat","2011",45
"Rape","Haryana","2011",56
"Rape","Himachal Pradesh","2011",5
"Rape","Jammu & Kashmir","2011",0
"Rape","Jharkhand","2011",15
"Rape","Karnataka","2011",32
"Rape","Kerala","2011",106
"Rape","Lakshadweep","2011",0
"Rape","Madhya Pradesh","2011",327
"Rape","Maharashtra","2011",95
"Rape","Manipur","2011",0
"Rape","Meghalaya","2011",0
"Rape","Mizoram","2011",0
"Rape","Nagaland","2011",0
"Rape","Odisha","2011",35
"Rape","Puducherry","2011",0
"Rape","Punjab","2011",9
"Rape","Rajasthan","2011",216
"Rape","Sikkim","2011",2
"Rape","Tamil Nadu","2011",11
"Rape","Tripura","2011",2
"Rape","Uttar Pradesh","2011",397
"Rape","Uttarakhand","2011",3
"Rape","West Bengal","2011",1
"Robbery","A&N Islands","2011",0
"Robbery","Andhra Pradesh","2011",0
"Robbery","Arunachal Pradesh","2011",0
"Robbery","Assam","2011",0
"Robbery","Bihar","2011",3
"Robbery","Chandigarh","2011",0
"Robbery","Chhattisgarh","2011",1
"Robbery","D&N Haveli","2011",0
"Robbery","Daman & Diu","2011",0
"Robbery","Delhi UT","2011",0
"Robbery","Goa","2011",0
"Robbery","Gujarat","2011",19
"Robbery","Haryana","2011",0
"Robbery","Himachal Pradesh","2011",0
"Robbery","Jammu & Kashmir","2011",0
"Robbery","Jharkhand","2011",0
"Robbery","Karnataka","2011",3
"Robbery","Kerala","2011",0
"Robbery","Lakshadweep","2011",0
"Robbery","Madhya Pradesh","2011",5
"Robbery","Maharashtra","2011",12
"Robbery","Manipur","2011",0
"Robbery","Meghalaya","2011",0
"Robbery","Mizoram","2011",0
"Robbery","Nagaland","2011",0
"Robbery","Odisha","2011",1
"Robbery","Puducherry","2011",0
"Robbery","Punjab","2011",1
"Robbery","Rajasthan","2011",1
"Robbery","Sikkim","2011",0
"Robbery","Tamil Nadu","2011",4
"Robbery","Tripura","2011",1
"Robbery","Uttar Pradesh","2011",3
"Robbery","Uttarakhand","2011",0
"Robbery","West Bengal","2011",0
"SC/ST (POA) Act","A&N Islands","2011",0
"SC/ST (POA) Act","Andhra Pradesh","2011",1439
"SC/ST (POA) Act","Arunachal Pradesh","2011",0
"SC/ST (POA) Act","Assam","2011",0
"SC/ST (POA) Act","Bihar","2011",3024
"SC/ST (POA) Act","Chandigarh","2011",1
"SC/ST (POA) Act","Chhattisgarh","2011",0
"SC/ST (POA) Act","D&N Haveli","2011",0
"SC/ST (POA) Act","Daman & Diu","2011",0
"SC/ST (POA) Act","Delhi UT","2011",24
"SC/ST (POA) Act","Goa","2011",2
"SC/ST (POA) Act","Gujarat","2011",192
"SC/ST (POA) Act","Haryana","2011",150
"SC/ST (POA) Act","Himachal Pradesh","2011",82
"SC/ST (POA) Act","Jammu & Kashmir","2011",0
"SC/ST (POA) Act","Jharkhand","2011",282
"SC/ST (POA) Act","Karnataka","2011",1331
"SC/ST (POA) Act","Kerala","2011",59
"SC/ST (POA) Act","Lakshadweep","2011",0
"SC/ST (POA) Act","Madhya Pradesh","2011",4
"SC/ST (POA) Act","Maharashtra","2011",304
"SC/ST (POA) Act","Manipur","2011",0
"SC/ST (POA) Act","Meghalaya","2011",0
"SC/ST (POA) Act","Mizoram","2011",0
"SC/ST (POA) Act","Nagaland","2011",0
"SC/ST (POA) Act","Odisha","2011",1256
"SC/ST (POA) Act","Puducherry","2011",1
"SC/ST (POA) Act","Punjab","2011",24
"SC/ST (POA) Act","Rajasthan","2011",102
"SC/ST (POA) Act","Sikkim","2011",0
"SC/ST (POA) Act","Tamil Nadu","2011",1011
"SC/ST (POA) Act","Tripura","2011",1
"SC/ST (POA) Act","Uttar Pradesh","2011",1995
"SC/ST (POA) Act","Uttarakhand","2011",21
"SC/ST (POA) Act","West Bengal","2011",37
"Total Crimes against SCs","A&N Islands","2011",0
"Total Crimes against SCs","Andhra Pradesh","2011",4016
"Total Crimes against SCs","Arunachal Pradesh","2011",0
"Total Crimes against SCs","Assam","2011",0
"Total Crimes against SCs","Bihar","2011",3623
"Total Crimes against SCs","Chandigarh","2011",2
"Total Crimes against SCs","Chhattisgarh","2011",253
"Total Crimes against SCs","D&N Haveli","2011",1
"Total Crimes against SCs","Daman & Diu","2011",0
"Total Crimes against SCs","Delhi UT","2011",28
"Total Crimes against SCs","Goa","2011",4
"Total Crimes against SCs","Gujarat","2011",1063
"Total Crimes against SCs","Haryana","2011",408
"Total Crimes against SCs","Himachal Pradesh","2011",94
"Total Crimes against SCs","Jammu & Kashmir","2011",1
"Total Crimes against SCs","Jharkhand","2011",636
"Total Crimes against SCs","Karnataka","2011",2481
"Total Crimes against SCs","Kerala","2011",761
"Total Crimes against SCs","Lakshadweep","2011",0
"Total Crimes against SCs","Madhya Pradesh","2011",3245
"Total Crimes against SCs","Maharashtra","2011",1143
"Total Crimes against SCs","Manipur","2011",0
"Total Crimes against SCs","Meghalaya","2011",0
"Total Crimes against SCs","Mizoram","2011",0
"Total Crimes against SCs","Nagaland","2011",0
"Total Crimes against SCs","Odisha","2011",1455
"Total Crimes against SCs","Puducherry","2011",18
"Total Crimes against SCs","Punjab","2011",90
"Total Crimes against SCs","Rajasthan","2011",5182
"Total Crimes against SCs","Sikkim","2011",9
"Total Crimes against SCs","Tamil Nadu","2011",1391
"Total Crimes against SCs","Tripura","2011",22
"Total Crimes against SCs","Uttar Pradesh","2011",7702
"Total Crimes against SCs","Uttarakhand","2011",32
"Total Crimes against SCs","West Bengal","2011",59
"Arson","A&N Islands","2012",0
"Arson","Andhra Pradesh","2012",7
"Arson","Arunachal Pradesh","2012",0
"Arson","Assam","2012",0
"Arson","Bihar","2012",47
"Arson","Chandigarh","2012",0
"Arson","Chhattisgarh","2012",2
"Arson","D&N Haveli","2012",0
"Arson","Daman & Diu","2012",0
"Arson","Delhi UT","2012",0
"Arson","Goa","2012",0
"Arson","Gujarat","2012",3
"Arson","Haryana","2012",4
"Arson","Himachal Pradesh","2012",0
"Arson","Jammu & Kashmir","2012",0
"Arson","Jharkhand","2012",1
"Arson","Karnataka","2012",1
"Arson","Kerala","2012",5
"Arson","Lakshadweep","2012",0
"Arson","Madhya Pradesh","2012",27
"Arson","Maharashtra","2012",9
"Arson","Manipur","2012",0
"Arson","Meghalaya","2012",0
"Arson","Mizoram","2012",0
"Arson","Nagaland","2012",0
"Arson","Odisha","2012",31
"Arson","Puducherry","2012",0
"Arson","Punjab","2012",0
"Arson","Rajasthan","2012",32
"Arson","Sikkim","2012",0
"Arson","Tamil Nadu","2012",5
"Arson","Tripura","2012",1
"Arson","Uttar Pradesh","2012",39
"Arson","Uttarakhand","2012",0
"Arson","West Bengal","2012",0
"Dacoity","A&N Islands","2012",0
"Dacoity","Andhra Pradesh","2012",0
"Dacoity","Arunachal Pradesh","2012",0
"Dacoity","Assam","2012",0
"Dacoity","Bihar","2012",0
"Dacoity","Chandigarh","2012",0
"Dacoity","Chhattisgarh","2012",0
"Dacoity","D&N Haveli","2012",0
"Dacoity","Daman & Diu","2012",0
"Dacoity","Delhi UT","2012",0
"Dacoity","Goa","2012",0
"Dacoity","Gujarat","2012",5
"Dacoity","Haryana","2012",0
"Dacoity","Himachal Pradesh","2012",0
"Dacoity","Jammu & Kashmir","2012",0
"Dacoity","Jharkhand","2012",0
"Dacoity","Karnataka","2012",0
"Dacoity","Kerala","2012",0
"Dacoity","Lakshadweep","2012",0
"Dacoity","Madhya Pradesh","2012",2
"Dacoity","Maharashtra","2012",16
"Dacoity","Manipur","2012",0
"Dacoity","Meghalaya","2012",0
"Dacoity","Mizoram","2012",0
"Dacoity","Nagaland","2012",0
"Dacoity","Odisha","2012",1
"Dacoity","Puducherry","2012",0
"Dacoity","Punjab","2012",0
"Dacoity","Rajasthan","2012",0
"Dacoity","Sikkim","2012",0
"Dacoity","Tamil Nadu","2012",0
"Dacoity","Tripura","2012",0
"Dacoity","Uttar Pradesh","2012",3
"Dacoity","Uttarakhand","2012",0
"Dacoity","West Bengal","2012",0
"Hurt","A&N Islands","2012",0
"Hurt","Andhra Pradesh","2012",626
"Hurt","Arunachal Pradesh","2012",0
"Hurt","Assam","2012",0
"Hurt","Bihar","2012",191
"Hurt","Chandigarh","2012",0
"Hurt","Chhattisgarh","2012",81
"Hurt","D&N Haveli","2012",0
"Hurt","Daman & Diu","2012",0
"Hurt","Delhi UT","2012",0
"Hurt","Goa","2012",0
"Hurt","Gujarat","2012",236
"Hurt","Haryana","2012",15
"Hurt","Himachal Pradesh","2012",0
"Hurt","Jammu & Kashmir","2012",0
"Hurt","Jharkhand","2012",171
"Hurt","Karnataka","2012",161
"Hurt","Kerala","2012",288
"Hurt","Lakshadweep","2012",0
"Hurt","Madhya Pradesh","2012",704
"Hurt","Maharashtra","2012",81
"Hurt","Manipur","2012",0
"Hurt","Meghalaya","2012",0
"Hurt","Mizoram","2012",0
"Hurt","Nagaland","2012",0
"Hurt","Odisha","2012",188
"Hurt","Puducherry","2012",0
"Hurt","Punjab","2012",21
"Hurt","Rajasthan","2012",568
"Hurt","Sikkim","2012",0
"Hurt","Tamil Nadu","2012",191
"Hurt","Tripura","2012",36
"Hurt","Uttar Pradesh","2012",281
"Hurt","Uttarakhand","2012",9
"Hurt","West Bengal","2012",7
"Kidnapping & Abduction","A&N Islands","2012",0
"Kidnapping & Abduction","Andhra Pradesh","2012",11
"Kidnapping & Abduction","Arunachal Pradesh","2012",0
"Kidnapping & Abduction","Assam","2012",0
"Kidnapping & Abduction","Bihar","2012",0
"Kidnapping & Abduction","Chandigarh","2012",0
"Kidnapping & Abduction","Chhattisgarh","2012",3
"Kidnapping & Abduction","D&N Haveli","2012",0
"Kidnapping & Abduction","Daman & Diu","2012",0
"Kidnapping & Abduction","Delhi UT","2012",0
"Kidnapping & Abduction","Goa","2012",0
"Kidnapping & Abduction","Gujarat","2012",32
"Kidnapping & Abduction","Haryana","2012",27
"Kidnapping & Abduction","Himachal Pradesh","2012",0
"Kidnapping & Abduction","Jammu & Kashmir","2012",0
"Kidnapping & Abduction","Jharkhand","2012",2
"Kidnapping & Abduction","Karnataka","2012",5
"Kidnapping & Abduction","Kerala","2012",2
"Kidnapping & Abduction","Lakshadweep","2012",0
"Kidnapping & Abduction","Madhya Pradesh","2012",64
"Kidnapping & Abduction","Maharashtra","2012",23
"Kidnapping & Abduction","Manipur","2012",0
"Kidnapping & Abduction","Meghalaya","2012",0
"Kidnapping & Abduction","Mizoram","2012",0
"Kidnapping & Abduction","Nagaland","2012",0
"Kidnapping & Abduction","Odisha","2012",11
"Kidnapping & Abduction","Puducherry","2012",0
"Kidnapping & Abduction","Punjab","2012",2
"Kidnapping & Abduction","Rajasthan","2012",43
"Kidnapping & Abduction","Sikkim","2012",0
"Kidnapping & Abduction","Tamil Nadu","2012",4
"Kidnapping & Abduction","Tripura","2012",1
"Kidnapping & Abduction","Uttar Pradesh","2012",258
"Kidnapping & Abduction","Uttarakhand","2012",2
"Kidnapping & Abduction","West Bengal","2012",0
"Murder","A&N Islands","2012",0
"Murder","Andhra Pradesh","2012",54
"Murder","Arunachal Pradesh","2012",0
"Murder","Assam","2012",0
"Murder","Bihar","2012",27
"Murder","Chandigarh","2012",0
"Murder","Chhattisgarh","2012",6
"Murder","D&N Haveli","2012",0
"Murder","Daman & Diu","2012",0
"Murder","Delhi UT","2012",0
"Murder","Goa","2012",0
"Murder","Gujarat","2012",23
"Murder","Haryana","2012",19
"Murder","Himachal Pradesh","2012",0
"Murder","Jammu & Kashmir","2012",0
"Murder","Jharkhand","2012",1
"Murder","Karnataka","2012",36
"Murder","Kerala","2012",1
"Murder","Lakshadweep","2012",0
"Murder","Madhya Pradesh","2012",88
"Murder","Maharashtra","2012",36
"Murder","Manipur","2012",0
"Murder","Meghalaya","2012",0
"Murder","Mizoram","2012",0
"Murder","Nagaland","2012",0
"Murder","Odisha","2012",11
"Murder","Puducherry","2012",2
"Murder","Punjab","2012",4
"Murder","Rajasthan","2012",66
"Murder","Sikkim","2012",1
"Murder","Tamil Nadu","2012",37
"Murder","Tripura","2012",2
"Murder","Uttar Pradesh","2012",234
"Murder","Uttarakhand","2012",3
"Murder","West Bengal","2012",0
"Other Crimes Against SCs","A&N Islands","2012",0
"Other Crimes Against SCs","Andhra Pradesh","2012",1444
"Other Crimes Against SCs","Arunachal Pradesh","2012",0
"Other Crimes Against SCs","Assam","2012",2
"Other Crimes Against SCs","Bihar","2012",81
"Other Crimes Against SCs","Chandigarh","2012",1
"Other Crimes Against SCs","Chhattisgarh","2012",107
"Other Crimes Against SCs","D&N Haveli","2012",0
"Other Crimes Against SCs","Daman & Diu","2012",0
"Other Crimes Against SCs","Delhi UT","2012",6
"Other Crimes Against SCs","Goa","2012",5
"Other Crimes Against SCs","Gujarat","2012",449
"Other Crimes Against SCs","Haryana","2012",102
"Other Crimes Against SCs","Himachal Pradesh","2012",30
"Other Crimes Against SCs","Jammu & Kashmir","2012",1
"Other Crimes Against SCs","Jharkhand","2012",177
"Other Crimes Against SCs","Karnataka","2012",1013
"Other Crimes Against SCs","Kerala","2012",348
"Other Crimes Against SCs","Lakshadweep","2012",0
"Other Crimes Against SCs","Madhya Pradesh","2012",1621
"Other Crimes Against SCs","Maharashtra","2012",544
"Other Crimes Against SCs","Manipur","2012",0
"Other Crimes Against SCs","Meghalaya","2012",0
"Other Crimes Against SCs","Mizoram","2012",0
